Drug,Disease,Label
574,133,0
575,233,0
575,353,0
575,293,0
575,306,0
575,116,0
576,310,0
576,228,0
576,232,0
576,109,0
576,352,0
577,122,0
577,368,0
577,59,0
577,365,0
577,17,0
578,357,0
578,389,0
578,164,0
578,188,0
578,380,0
579,223,0
579,438,0
579,158,0
579,219,0
579,79,0
580,395,0
580,420,0
580,333,0
580,384,0
580,163,0
581,385,0
581,363,0
581,162,0
581,319,0
581,40,0
582,72,0
582,102,0
582,257,0
582,88,0
582,5,0
583,214,0
583,439,0
583,416,0
583,188,0
583,436,0
584,104,0
584,175,0
584,292,0
584,401,0
584,412,0
585,23,0
585,41,0
585,13,0
585,11,0
585,134,0
586,182,0
586,118,0
586,116,0
586,259,0
586,361,0
587,353,0
587,438,0
587,284,0
587,152,0
587,108,0
588,84,0
588,103,0
588,434,0
588,169,0
588,453,0
589,127,0
589,226,0
589,372,0
589,9,0
589,414,0
590,276,0
590,435,0
590,314,0
590,281,0
590,349,0
591,68,0
591,393,0
591,22,0
591,51,0
591,449,0
592,172,0
592,321,0
592,103,0
592,182,0
592,317,0
593,457,0
593,259,0
593,324,0
593,352,0
593,243,0
594,28,0
594,2,0
594,240,0
594,448,0
594,42,0
595,393,0
595,159,0
595,167,0
595,208,0
595,314,0
596,18,0
596,227,0
596,404,0
596,170,0
596,260,0
597,188,0
597,68,0
597,8,0
597,131,0
597,173,0
598,455,0
598,316,0
598,170,0
598,67,0
598,439,0
599,136,0
599,307,0
599,384,0
599,365,0
599,196,0
600,178,0
600,60,0
600,84,0
600,455,0
600,358,0
601,59,0
601,42,0
601,390,0
601,217,0
601,159,0
602,394,0
602,449,0
602,168,0
602,41,0
602,183,0
603,241,0
603,257,0
603,190,0
603,334,0
603,270,0
604,161,0
604,139,0
604,250,0
604,102,0
604,146,0
605,107,0
605,158,0
605,453,0
605,335,0
605,338,0
606,395,0
606,293,0
606,235,0
606,256,0
606,107,0
607,411,0
607,447,0
607,432,0
607,378,0
607,198,0
608,75,0
608,233,0
608,45,0
608,439,0
608,223,0
609,8,0
609,80,0
609,139,0
609,383,0
609,11,0
610,9,0
610,67,0
610,31,0
610,39,0
610,253,0
611,89,0
611,66,0
611,357,0
611,349,0
611,21,0
612,158,0
612,409,0
612,365,0
612,268,0
612,367,0
613,438,0
613,436,0
613,432,0
613,330,0
613,175,0
614,68,0
614,149,0
614,188,0
614,106,0
614,2,0
615,226,0
615,143,0
615,361,0
615,391,0
615,313,0
616,162,0
616,314,0
616,246,0
616,360,0
616,240,0
617,426,0
617,93,0
617,301,0
617,182,0
617,20,0
618,118,0
618,384,0
618,99,0
618,460,0
618,197,0
619,411,0
619,105,0
619,448,0
619,114,0
619,383,0
620,402,0
620,238,0
620,75,0
620,133,0
620,17,0
621,119,0
621,275,0
621,106,0
621,179,0
621,133,0
622,387,0
622,99,0
622,91,0
622,424,0
622,178,0
623,292,0
623,357,0
623,249,0
623,408,0
623,414,0
624,284,0
624,384,0
624,263,0
624,42,0
624,98,0
625,339,0
625,162,0
625,309,0
625,347,0
625,223,0
626,9,0
626,217,0
626,26,0
626,369,0
626,60,0
627,361,0
627,40,0
627,137,0
627,422,0
627,457,0
628,412,0
628,294,0
628,102,0
628,254,0
628,312,0
629,189,0
629,120,0
629,152,0
629,118,0
629,330,0
630,47,0
630,90,0
630,158,0
630,159,0
630,387,0
631,377,0
631,2,0
631,159,0
631,434,0
631,14,0
632,328,0
632,352,0
632,231,0
632,71,0
632,12,0
633,60,0
633,36,0
633,24,0
633,127,0
633,42,0
634,446,0
634,245,0
634,91,0
634,404,0
634,252,0
635,254,0
635,307,0
635,13,0
635,230,0
635,313,0
636,385,0
636,230,0
636,122,0
636,371,0
636,32,0
637,321,0
637,417,0
637,180,0
637,284,0
637,128,0
638,182,0
638,393,0
638,438,0
638,353,0
638,189,0
639,213,0
639,206,0
639,245,0
639,227,0
639,384,0
640,379,0
640,212,0
640,181,0
640,452,0
640,162,0
641,280,0
641,350,0
641,63,0
641,140,0
641,403,0
642,384,0
642,446,0
642,339,0
642,175,0
642,122,0
643,405,0
643,56,0
643,1,0
643,43,0
643,181,0
644,312,0
644,198,0
644,20,0
644,191,0
644,165,0
645,47,0
645,341,0
645,0,0
645,137,0
645,179,0
646,136,0
646,393,0
646,126,0
646,8,0
646,197,0
647,157,0
647,447,0
647,380,0
647,159,0
647,190,0
648,432,0
648,106,0
648,89,0
648,217,0
648,57,0
649,382,0
649,387,0
649,60,0
649,309,0
649,102,0
650,28,0
650,79,0
650,453,0
650,425,0
650,83,0
651,200,0
651,180,0
651,135,0
651,167,0
651,321,0
652,221,0
652,416,0
652,326,0
652,176,0
652,427,0
653,153,0
653,40,0
653,102,0
653,91,0
653,300,0
654,213,0
654,51,0
654,398,0
654,208,0
654,22,0
655,1,0
655,180,0
655,430,0
655,139,0
655,188,0
656,308,0
656,415,0
656,299,0
656,219,0
656,334,0
657,47,0
657,137,0
657,241,0
657,311,0
657,146,0
658,18,0
658,394,0
658,155,0
658,83,0
658,99,0
659,49,0
659,316,0
659,69,0
659,3,0
659,172,0
660,200,0
660,115,0
660,170,0
660,381,0
660,241,0
661,5,0
661,149,0
661,300,0
661,164,0
661,286,0
662,186,0
662,241,0
662,447,0
662,369,0
662,152,0
663,269,0
663,249,0
663,47,0
663,288,0
663,140,0
664,371,0
664,458,0
664,8,0
664,259,0
664,256,0
665,302,0
665,156,0
665,339,0
665,322,0
665,448,0
666,336,0
666,381,0
666,198,0
666,346,0
666,226,0
667,40,0
667,269,0
667,321,0
667,2,0
667,67,0
668,199,0
668,252,0
668,285,0
668,212,0
668,167,0
669,6,0
669,208,0
669,108,0
669,15,0
669,269,0
670,59,0
670,18,0
670,304,0
670,12,0
670,458,0
671,70,0
671,121,0
671,255,0
671,32,0
671,379,0
672,217,0
672,138,0
672,441,0
672,261,0
672,140,0
673,380,0
673,371,0
673,95,0
673,34,0
673,186,0
674,298,0
674,408,0
674,32,0
674,323,0
674,102,0
675,409,0
675,104,0
675,263,0
675,295,0
675,453,0
676,96,0
676,366,0
676,45,0
676,249,0
676,199,0
677,392,0
677,51,0
677,77,0
677,326,0
677,371,0
678,87,0
678,330,0
678,287,0
678,378,0
678,257,0
679,372,0
679,127,0
679,249,0
679,289,0
679,170,0
680,183,0
680,22,0
680,179,0
680,149,0
680,64,0
681,427,0
681,143,0
681,79,0
681,59,0
681,202,0
682,18,0
682,1,0
682,322,0
682,114,0
682,336,0
683,266,0
683,353,0
683,285,0
683,34,0
683,134,0
684,138,0
684,135,0
684,271,0
684,381,0
684,156,0
685,402,0
685,151,0
685,345,0
685,241,0
685,106,0
686,430,0
686,296,0
686,74,0
686,393,0
686,371,0
687,13,0
687,14,0
687,96,0
687,337,0
687,301,0
688,423,0
688,98,0
688,382,0
688,14,0
688,136,0
689,285,0
689,450,0
689,284,0
689,385,0
689,62,0
690,22,0
690,123,0
690,252,0
690,188,0
690,57,0
691,309,0
691,87,0
691,271,0
691,416,0
691,453,0
692,417,0
692,196,0
692,68,0
692,133,0
692,52,0
693,350,0
693,373,0
693,199,0
693,140,0
693,37,0
694,326,0
694,443,0
694,361,0
694,409,0
694,233,0
695,9,0
695,49,0
695,245,0
695,98,0
695,306,0
696,89,0
696,144,0
696,230,0
696,116,0
696,213,0
697,79,0
697,148,0
697,348,0
697,379,0
697,202,0
698,113,0
698,437,0
698,9,0
698,447,0
698,159,0
699,18,0
699,113,0
699,122,0
699,136,0
699,88,0
700,256,0
700,263,0
700,85,0
700,364,0
700,438,0
701,171,0
701,248,0
701,398,0
701,63,0
701,8,0
702,265,0
702,219,0
702,175,0
702,346,0
702,455,0
703,253,0
703,241,0
703,422,0
703,194,0
703,315,0
704,341,0
704,245,0
704,458,0
704,248,0
704,444,0
705,46,0
705,120,0
705,411,0
705,362,0
705,366,0
706,402,0
706,15,0
706,172,0
706,284,0
706,265,0
707,106,0
707,324,0
707,34,0
707,314,0
707,194,0
708,68,0
708,304,0
708,67,0
708,435,0
708,26,0
709,168,0
709,283,0
709,269,0
709,399,0
709,378,0
710,46,0
710,187,0
710,270,0
710,172,0
710,168,0
711,131,0
711,208,0
711,88,0
711,19,0
711,425,0
712,129,0
712,7,0
712,89,0
712,94,0
712,36,0
713,92,0
713,434,0
713,202,0
713,47,0
713,141,0
714,412,0
714,403,0
714,134,0
714,448,0
714,402,0
715,193,0
715,406,0
715,175,0
715,407,0
715,247,0
716,148,0
716,93,0
716,96,0
716,437,0
716,147,0
717,65,0
717,139,0
717,408,0
717,3,0
717,166,0
718,202,0
718,362,0
718,454,0
718,59,0
718,371,0
719,218,0
719,347,0
719,157,0
719,227,0
719,212,0
720,448,0
720,212,0
720,88,0
720,241,0
720,223,0
721,325,0
721,273,0
721,88,0
721,268,0
721,134,0
722,116,0
722,73,0
722,333,0
722,166,0
722,43,0
723,398,0
723,175,0
723,204,0
723,450,0
723,434,0
724,122,0
724,432,0
724,120,0
724,190,0
724,146,0
725,103,0
725,113,0
725,281,0
725,301,0
725,330,0
726,377,0
726,272,0
726,36,0
726,257,0
726,458,0
727,95,0
727,225,0
727,119,0
727,52,0
727,165,0
728,209,0
728,75,0
728,397,0
728,47,0
728,211,0
729,134,0
729,224,0
729,198,0
729,114,0
729,350,0
730,264,0
730,444,0
730,374,0
730,367,0
730,16,0
731,290,0
731,448,0
731,210,0
731,133,0
731,352,0
732,11,0
732,23,0
732,254,0
732,420,0
732,224,0
733,309,0
733,112,0
733,402,0
733,24,0
733,177,0
734,10,0
734,407,0
734,202,0
734,353,0
734,321,0
735,138,0
735,213,0
735,204,0
735,157,0
735,212,0
736,172,0
736,368,0
736,398,0
736,365,0
736,409,0
737,427,0
737,434,0
737,397,0
737,366,0
737,21,0
738,261,0
738,319,0
738,258,0
738,183,0
738,106,0
739,364,0
739,217,0
739,32,0
739,134,0
739,89,0
740,111,0
740,228,0
740,450,0
740,140,0
740,283,0
741,53,0
741,304,0
741,433,0
741,188,0
741,365,0
742,276,0
742,178,0
742,104,0
742,373,0
742,188,0
743,408,0
743,294,0
743,239,0
743,334,0
743,115,0
744,113,0
744,124,0
744,189,0
744,7,0
744,167,0
745,88,0
745,334,0
745,245,0
745,60,0
745,353,0
746,424,0
746,414,0
746,117,0
746,229,0
746,119,0
747,423,0
747,196,0
747,403,0
747,224,0
747,338,0
748,167,0
748,204,0
748,365,0
748,432,0
748,5,0
749,324,0
749,406,0
749,57,0
749,0,0
749,232,0
750,394,0
750,388,0
750,252,0
750,237,0
750,10,0
751,187,0
751,380,0
751,298,0
751,72,0
751,141,0
752,220,0
752,82,0
752,345,0
752,139,0
752,425,0
753,62,0
753,406,0
753,404,0
753,347,0
753,166,0
754,183,0
754,7,0
754,374,0
754,263,0
754,243,0
755,252,0
755,381,0
755,271,0
755,148,0
755,351,0
756,412,0
756,219,0
756,199,0
756,123,0
756,268,0
757,261,0
757,290,0
757,358,0
757,274,0
757,275,0
758,250,0
758,335,0
758,191,0
758,223,0
758,28,0
759,430,0
759,314,0
759,263,0
759,177,0
759,90,0
760,235,0
760,98,0
760,265,0
760,438,0
760,448,0
761,358,0
761,353,0
761,402,0
761,62,0
761,394,0
762,361,0
762,212,0
762,199,0
762,384,0
762,268,0
763,223,0
763,366,0
763,424,0
763,274,0
763,183,0
764,165,0
764,422,0
764,367,0
764,50,0
764,416,0
765,164,0
765,175,0
765,102,0
765,189,0
765,8,0
766,249,0
766,306,0
766,361,0
766,65,0
766,165,0
767,456,0
767,2,0
767,241,0
767,374,0
767,299,0
768,112,0
768,455,0
768,168,0
768,381,0
768,170,0
769,290,0
769,438,0
769,26,0
769,330,0
769,322,0
770,123,0
770,47,0
770,347,0
770,102,0
770,378,0
771,165,0
771,374,0
771,461,0
771,15,0
771,241,0
772,344,0
772,75,0
772,299,0
772,401,0
772,450,0
773,80,0
773,76,0
773,202,0
773,307,0
773,17,0
774,271,0
774,432,0
774,0,0
774,173,0
774,191,0
775,410,0
775,157,0
775,48,0
775,263,0
775,328,0
776,212,0
776,119,0
776,210,0
776,161,0
776,51,0
777,374,0
777,128,0
777,457,0
777,126,0
777,156,0
778,284,0
778,190,0
778,7,0
778,283,0
778,259,0
779,169,0
779,243,0
779,301,0
779,164,0
779,172,0
780,81,0
780,167,0
780,309,0
780,401,0
780,444,0
781,165,0
781,112,0
781,64,0
781,365,0
781,33,0
782,315,0
782,199,0
782,153,0
782,152,0
782,423,0
783,377,0
783,152,0
783,456,0
783,104,0
783,224,0
784,254,0
784,367,0
784,378,0
784,399,0
784,116,0
785,300,0
785,7,0
785,152,0
785,156,0
785,455,0
786,116,0
786,423,0
786,166,0
786,212,0
786,232,0
787,416,0
787,328,0
787,148,0
787,106,0
787,67,0
788,97,0
788,165,0
788,424,0
788,418,0
788,190,0
789,152,0
789,179,0
789,144,0
789,394,0
789,149,0
790,103,0
790,52,0
790,169,0
790,144,0
790,423,0
791,75,0
791,324,0
791,405,0
791,22,0
791,288,0
792,95,0
792,358,0
792,228,0
792,336,0
792,188,0
793,256,0
793,6,0
793,367,0
793,208,0
793,312,0
794,221,0
794,246,0
794,82,0
794,205,0
794,427,0
795,300,0
795,88,0
795,366,0
795,320,0
795,277,0
796,243,0
796,308,0
796,333,0
796,25,0
796,166,0
797,459,0
797,282,0
797,196,0
797,108,0
797,250,0
798,15,0
798,158,0
798,103,0
798,402,0
798,228,0
799,204,0
799,71,0
799,304,0
799,293,0
799,67,0
800,47,0
800,393,0
800,164,0
800,223,0
800,284,0
801,271,0
801,330,0
801,72,0
801,429,0
801,217,0
802,28,0
802,424,0
802,170,0
802,339,0
802,67,0
803,378,0
803,89,0
803,128,0
803,202,0
803,179,0
804,241,0
804,22,0
804,218,0
804,93,0
804,230,0
805,408,0
805,182,0
805,169,0
805,450,0
805,341,0
806,26,0
806,275,0
806,303,0
806,65,0
806,323,0
807,341,0
807,439,0
807,222,0
807,317,0
807,89,0
808,20,0
808,203,0
808,238,0
808,246,0
808,169,0
809,314,0
809,112,0
809,150,0
809,111,0
809,36,0
810,88,0
810,219,0
810,367,0
810,103,0
810,412,0
811,352,0
811,157,0
811,383,0
811,344,0
811,28,0
812,99,0
812,459,0
812,26,0
812,88,0
812,378,0
813,328,0
813,118,0
813,361,0
813,439,0
813,169,0
814,155,0
814,38,0
814,274,0
814,395,0
814,174,0
815,378,0
815,231,0
815,183,0
815,137,0
815,60,0
816,271,0
816,62,0
816,5,0
816,343,0
816,364,0
817,139,0
817,351,0
817,276,0
817,296,0
817,362,0
818,42,0
818,68,0
818,167,0
818,47,0
818,372,0
819,67,0
819,364,0
819,144,0
819,223,0
819,238,0
820,224,0
820,311,0
820,244,0
820,182,0
820,448,0
821,263,0
821,364,0
821,108,0
821,123,0
821,2,0
822,96,0
822,168,0
822,449,0
822,0,0
822,219,0
823,414,0
823,33,0
823,447,0
823,15,0
823,219,0
824,53,0
824,383,0
824,131,0
824,145,0
824,212,0
825,157,0
825,280,0
825,45,0
825,289,0
825,136,0
826,397,0
826,58,0
826,165,0
826,268,0
826,223,0
827,108,0
827,92,0
827,391,0
827,43,0
827,371,0
828,208,0
828,114,0
828,431,0
828,324,0
828,284,0
829,24,0
829,328,0
829,175,0
829,51,0
829,330,0
830,36,0
830,381,0
830,283,0
830,64,0
830,95,0
831,164,0
831,68,0
831,182,0
831,330,0
831,411,0
832,241,0
832,238,0
832,152,0
832,127,0
832,407,0
833,414,0
833,293,0
833,369,0
833,268,0
833,179,0
834,227,0
834,49,0
834,77,0
834,137,0
834,450,0
835,383,0
835,290,0
835,284,0
835,314,0
835,173,0
836,219,0
836,347,0
836,393,0
836,104,0
836,298,0
837,15,0
837,96,0
837,231,0
837,293,0
837,118,0
838,143,0
838,184,0
838,47,0
838,436,0
838,325,0
839,393,0
839,448,0
839,339,0
839,95,0
839,418,0
840,184,0
840,302,0
840,358,0
840,235,0
840,12,0
841,63,0
841,142,0
841,182,0
841,256,0
841,302,0
842,402,0
842,356,0
842,144,0
842,97,0
842,162,0
843,353,0
843,230,0
843,194,0
843,59,0
843,118,0
844,307,0
844,116,0
844,426,0
844,461,0
844,391,0
845,57,0
845,361,0
845,291,0
845,321,0
845,315,0
846,152,0
846,202,0
846,387,0
846,43,0
846,261,0
847,234,0
847,314,0
847,260,0
847,375,0
847,175,0
848,53,0
848,158,0
848,165,0
848,408,0
848,344,0
849,9,0
849,204,0
849,231,0
849,177,0
849,449,0
850,102,0
850,250,0
850,32,0
850,427,0
850,51,0
851,184,0
851,298,0
851,15,0
851,272,0
851,22,0
852,455,0
852,363,0
852,369,0
852,263,0
852,405,0
853,358,0
853,295,0
853,384,0
853,129,0
853,437,0
854,128,0
854,446,0
854,254,0
854,106,0
854,145,0
855,376,0
855,455,0
855,352,0
855,50,0
855,31,0
856,449,0
856,75,0
856,361,0
856,362,0
856,26,0
857,371,0
857,446,0
857,12,0
857,404,0
857,399,0
858,268,0
858,422,0
858,394,0
858,306,0
858,144,0
859,358,0
859,140,0
859,153,0
859,107,0
859,166,0
860,230,0
860,301,0
860,246,0
860,366,0
860,158,0
861,327,0
861,326,0
861,278,0
861,438,0
861,402,0
862,121,0
862,439,0
862,347,0
862,233,0
862,152,0
863,409,0
863,235,0
863,273,0
863,285,0
863,308,0
864,157,0
864,417,0
864,105,0
864,362,0
864,167,0
865,145,0
865,140,0
865,93,0
865,277,0
865,203,0
866,33,0
866,134,0
866,306,0
866,169,0
866,219,0
867,250,0
867,136,0
867,164,0
867,49,0
867,377,0
868,384,0
868,57,0
868,247,0
868,173,0
868,7,0
869,381,0
869,402,0
869,104,0
869,327,0
869,152,0
870,372,0
870,439,0
870,407,0
870,274,0
870,99,0
871,296,0
871,202,0
871,362,0
871,65,0
871,325,0
872,37,0
872,186,0
872,165,0
872,384,0
872,104,0
873,47,0
873,422,0
873,68,0
873,235,0
873,169,0
874,189,0
874,381,0
874,318,0
874,201,0
874,448,0
875,223,0
875,227,0
875,103,0
875,75,0
875,416,0
876,50,0
876,224,0
876,52,0
876,159,0
876,281,0
877,453,0
877,102,0
877,14,0
877,168,0
877,17,0
878,345,0
878,314,0
878,107,0
878,82,0
878,422,0
879,326,0
879,243,0
879,137,0
879,228,0
879,152,0
880,108,0
880,103,0
880,217,0
880,366,0
880,6,0
881,275,0
881,53,0
881,247,0
881,291,0
881,350,0
882,219,0
882,180,0
882,104,0
882,285,0
882,361,0
883,301,0
883,432,0
883,33,0
883,212,0
883,196,0
884,165,0
884,437,0
884,8,0
884,195,0
884,23,0
885,77,0
885,230,0
885,152,0
885,267,0
885,300,0
886,397,0
886,142,0
886,395,0
886,181,0
886,93,0
887,181,0
887,385,0
887,424,0
887,19,0
887,248,0
888,94,0
888,198,0
888,275,0
888,377,0
888,223,0
889,317,0
889,84,0
889,193,0
889,111,0
889,23,0
890,169,0
890,161,0
890,98,0
890,111,0
890,207,0
891,447,0
891,67,0
891,374,0
891,152,0
891,85,0
892,79,0
892,193,0
892,23,0
892,155,0
892,129,0
893,99,0
893,383,0
893,360,0
893,401,0
893,45,0
894,334,0
894,436,0
894,252,0
894,88,0
894,276,0
895,291,0
895,330,0
895,152,0
895,75,0
895,293,0
896,424,0
896,365,0
896,285,0
896,259,0
896,332,0
897,455,0
897,416,0
897,301,0
897,116,0
897,294,0
898,149,0
898,150,0
898,335,0
898,52,0
898,334,0
899,453,0
899,408,0
899,39,0
899,144,0
899,391,0
900,3,0
900,369,0
900,334,0
900,29,0
900,257,0
901,195,0
901,144,0
901,204,0
901,321,0
901,99,0
902,314,0
902,245,0
902,298,0
902,67,0
902,152,0
903,400,0
903,279,0
903,180,0
903,312,0
903,59,0
904,12,0
904,447,0
904,39,0
904,144,0
904,127,0
905,275,0
905,82,0
905,147,0
905,359,0
905,268,0
906,377,0
906,384,0
906,157,0
906,405,0
906,69,0
907,323,0
907,41,0
907,301,0
907,306,0
907,279,0
908,315,0
908,123,0
908,170,0
908,366,0
908,32,0
909,195,0
909,84,0
909,457,0
909,402,0
909,394,0
910,375,0
910,148,0
910,50,0
910,305,0
910,285,0
911,449,0
911,112,0
911,113,0
911,311,0
911,405,0
912,334,0
912,93,0
912,96,0
912,259,0
912,139,0
913,113,0
913,151,0
913,381,0
913,382,0
913,194,0
914,417,0
914,414,0
914,408,0
914,84,0
914,134,0
915,344,0
915,247,0
915,162,0
915,49,0
915,52,0
916,256,0
916,140,0
916,172,0
916,199,0
916,58,0
917,294,0
917,313,0
917,9,0
917,433,0
917,311,0
918,281,0
918,175,0
918,247,0
918,252,0
918,138,0
919,263,0
919,438,0
919,109,0
919,321,0
919,84,0
920,434,0
920,411,0
920,261,0
920,453,0
920,348,0
921,284,0
921,59,0
921,212,0
921,291,0
921,63,0
922,68,0
922,314,0
922,167,0
922,377,0
922,281,0
923,161,0
923,32,0
923,353,0
923,67,0
923,369,0
924,224,0
924,408,0
924,47,0
924,432,0
924,238,0
925,391,0
925,288,0
925,75,0
925,429,0
925,204,0
926,213,0
926,159,0
926,383,0
926,199,0
926,322,0
927,446,0
927,419,0
927,237,0
927,152,0
927,226,0
928,308,0
928,139,0
928,362,0
928,276,0
928,433,0
929,88,0
929,74,0
929,260,0
929,68,0
929,108,0
930,294,0
930,321,0
930,174,0
930,57,0
930,438,0
931,155,0
931,137,0
931,362,0
931,263,0
931,447,0
932,291,0
932,415,0
932,123,0
932,47,0
932,84,0
933,439,0
933,185,0
933,384,0
933,244,0
933,287,0
934,161,0
934,0,0
934,176,0
934,219,0
934,182,0
935,274,0
935,412,0
935,287,0
935,425,0
935,128,0
936,322,0
936,432,0
936,34,0
936,188,0
936,339,0
937,453,0
937,52,0
937,88,0
937,238,0
937,51,0
938,6,0
938,362,0
938,15,0
938,64,0
938,108,0
939,332,0
939,182,0
939,325,0
939,67,0
939,58,0
940,424,0
940,63,0
940,136,0
940,347,0
940,183,0
941,133,0
941,382,0
941,432,0
941,411,0
941,400,0
942,298,0
942,158,0
942,10,0
942,155,0
942,330,0
943,88,0
943,91,0
943,456,0
943,16,0
943,208,0
944,394,0
944,361,0
944,128,0
944,166,0
944,33,0
945,321,0
945,175,0
945,33,0
945,430,0
945,170,0
946,346,0
946,199,0
946,404,0
946,331,0
946,276,0
947,328,0
947,373,0
947,103,0
947,281,0
947,110,0
948,177,0
948,208,0
948,283,0
948,106,0
948,366,0
949,198,0
949,257,0
949,429,0
949,122,0
949,87,0
950,304,0
950,165,0
950,228,0
950,49,0
950,15,0
951,430,0
951,229,0
951,59,0
951,129,0
951,145,0
952,411,0
952,391,0
952,133,0
952,113,0
952,70,0
953,207,0
953,331,0
953,288,0
953,47,0
953,155,0
954,391,0
954,22,0
954,299,0
954,14,0
954,280,0
955,217,0
955,323,0
955,275,0
955,383,0
955,300,0
956,33,0
956,138,0
956,9,0
956,321,0
956,242,0
957,447,0
957,195,0
957,368,0
957,162,0
957,332,0
958,399,0
958,169,0
958,135,0
958,347,0
958,309,0
959,202,0
959,233,0
959,400,0
959,347,0
959,365,0
960,400,0
960,427,0
960,33,0
960,149,0
960,391,0
961,19,0
961,186,0
961,267,0
961,62,0
961,51,0
962,393,0
962,67,0
962,203,0
962,404,0
962,60,0
963,195,0
963,416,0
963,350,0
963,120,0
963,64,0
964,56,0
964,364,0
964,97,0
964,348,0
964,106,0
965,118,0
965,374,0
965,46,0
965,439,0
965,174,0
966,268,0
966,196,0
966,399,0
966,158,0
966,458,0
967,321,0
967,455,0
967,172,0
967,365,0
967,134,0
968,144,0
968,152,0
968,250,0
968,60,0
968,87,0
969,105,0
969,278,0
969,186,0
969,18,0
969,280,0
970,135,0
970,8,0
970,405,0
970,98,0
970,173,0
971,407,0
971,229,0
971,323,0
971,83,0
971,365,0
972,225,0
972,169,0
972,316,0
972,172,0
972,382,0
973,317,0
973,288,0
973,245,0
973,164,0
973,433,0
974,365,0
974,156,0
974,74,0
974,106,0
974,207,0
975,190,0
975,366,0
975,421,0
975,76,0
975,330,0
976,273,0
976,369,0
976,334,0
976,45,0
976,241,0
977,371,0
977,2,0
977,91,0
977,149,0
977,196,0
978,289,0
978,364,0
978,284,0
978,194,0
978,175,0
979,137,0
979,411,0
979,1,0
979,73,0
979,246,0
980,149,0
980,122,0
980,380,0
980,352,0
980,182,0
981,223,0
981,289,0
981,431,0
981,333,0
981,6,0
982,111,0
982,7,0
982,182,0
982,293,0
982,383,0
983,184,0
983,214,0
983,40,0
983,102,0
983,73,0
984,13,0
984,260,0
984,229,0
984,19,0
984,67,0
985,94,0
985,281,0
985,2,0
985,411,0
985,51,0
986,165,0
986,295,0
986,73,0
986,424,0
986,31,0
987,105,0
987,309,0
987,6,0
987,10,0
987,423,0
988,240,0
988,367,0
988,64,0
988,332,0
988,360,0
989,237,0
989,146,0
989,109,0
989,347,0
989,83,0
990,276,0
990,436,0
990,139,0
990,367,0
990,287,0
991,337,0
991,210,0
991,202,0
991,235,0
991,240,0
992,129,0
992,439,0
992,273,0
992,278,0
992,118,0
993,134,0
993,162,0
993,22,0
993,384,0
993,215,0
994,105,0
994,430,0
994,221,0
994,359,0
994,451,0
995,446,0
995,410,0
995,158,0
995,77,0
995,119,0
996,405,0
996,171,0
996,338,0
996,148,0
996,367,0
997,237,0
997,228,0
997,85,0
997,240,0
997,191,0
998,437,0
998,146,0
998,418,0
998,123,0
998,167,0
999,135,0
999,104,0
999,461,0
999,311,0
999,339,0
1000,87,0
1000,273,0
1000,234,0
1000,363,0
1000,177,0
1001,45,0
1001,291,0
1001,116,0
1001,286,0
1001,393,0
1002,436,0
1002,191,0
1002,7,0
1002,375,0
1002,438,0
1003,94,0
1003,285,0
1003,382,0
1003,434,0
1003,20,0
1004,328,0
1004,108,0
1004,158,0
1004,84,0
1004,98,0
1005,24,0
1005,290,0
1005,105,0
1005,80,0
1005,408,0
1006,212,0
1006,207,0
1006,276,0
1006,70,0
1006,159,0
1007,155,0
1007,165,0
1007,380,0
1007,371,0
1007,285,0
1008,393,0
1008,169,0
1008,60,0
1008,260,0
1008,173,0
1009,207,0
1009,173,0
1009,227,0
1009,338,0
1009,322,0
1010,53,0
1010,336,0
1010,344,0
1010,314,0
1010,214,0
1011,64,0
1011,237,0
1011,162,0
1011,274,0
1011,137,0
1012,12,0
1012,89,0
1012,298,0
1012,73,0
1012,415,0
1013,222,0
1013,112,0
1013,311,0
1013,337,0
1013,417,0
1014,397,0
1014,7,0
1014,1,0
1014,430,0
1014,361,0
1015,2,0
1015,350,0
1015,418,0
1015,372,0
1015,139,0
1016,22,0
1016,280,0
1016,288,0
1016,114,0
1016,176,0
1017,353,0
1017,301,0
1017,223,0
1017,103,0
1017,150,0
1018,339,0
1018,107,0
1018,372,0
1018,407,0
1018,401,0
1019,396,0
1019,84,0
1019,204,0
1019,69,0
1019,330,0
1020,62,0
1020,20,0
1020,108,0
1020,262,0
1020,403,0
1021,49,0
1021,324,0
1021,176,0
1021,326,0
1021,268,0
1022,314,0
1022,252,0
1022,75,0
1022,257,0
1022,73,0
1023,458,0
1023,394,0
1023,76,0
1023,219,0
1023,427,0
1024,73,0
1024,107,0
1024,170,0
1024,282,0
1024,129,0
1025,158,0
1025,105,0
1025,453,0
1025,436,0
1025,184,0
1026,167,0
1026,188,0
1026,139,0
1026,406,0
1026,428,0
1027,7,0
1027,98,0
1027,183,0
1027,13,0
1027,412,0
1028,377,0
1028,347,0
1028,127,0
1028,380,0
1028,240,0
1029,92,0
1029,332,0
1029,276,0
1029,437,0
1029,177,0
1030,438,0
1030,317,0
1030,281,0
1030,204,0
1030,371,0
1031,155,0
1031,234,0
1031,292,0
1031,121,0
1031,268,0
1032,12,0
1032,49,0
1032,21,0
1032,455,0
1032,217,0
1033,249,0
1033,314,0
1033,42,0
1033,70,0
1033,404,0
1034,68,0
1034,211,0
1034,188,0
1034,32,0
1034,87,0
1035,263,0
