Drug,Disease,Label
287,186,0
287,137,0
287,358,0
287,378,0
287,172,0
287,380,0
288,186,0
288,384,0
288,152,0
288,179,0
288,422,0
288,366,0
288,60,0
288,436,0
288,288,0
288,133,0
289,394,0
289,274,0
289,291,0
289,210,0
289,120,0
289,289,0
289,189,0
289,285,0
289,77,0
289,381,0
290,225,0
290,174,0
290,416,0
290,336,0
290,408,0
290,80,0
290,222,0
290,433,0
290,21,0
290,371,0
291,260,0
291,455,0
291,384,0
291,90,0
291,404,0
291,18,0
291,219,0
291,75,0
291,23,0
291,312,0
292,164,0
292,173,0
292,84,0
292,36,0
292,432,0
292,167,0
292,223,0
292,170,0
292,436,0
292,60,0
293,139,0
293,434,0
293,278,0
293,108,0
293,275,0
293,153,0
293,15,0
293,152,0
293,131,0
293,337,0
294,332,0
294,407,0
294,311,0
294,51,0
294,47,0
294,434,0
294,374,0
294,143,0
294,75,0
294,169,0
295,400,0
295,301,0
295,433,0
295,273,0
295,104,0
295,42,0
295,12,0
295,369,0
295,268,0
295,314,0
296,97,0
296,8,0
296,240,0
296,138,0
296,289,0
296,196,0
296,180,0
296,316,0
296,53,0
296,235,0
297,6,0
297,367,0
297,431,0
297,366,0
297,263,0
297,114,0
297,159,0
297,104,0
297,199,0
297,378,0
298,328,0
298,14,0
298,1,0
298,64,0
298,94,0
298,89,0
298,347,0
298,296,0
298,174,0
298,302,0
299,159,0
299,212,0
299,439,0
299,58,0
299,402,0
299,416,0
299,433,0
299,51,0
299,377,0
299,339,0
300,177,0
300,104,0
300,350,0
300,300,0
300,41,0
300,58,0
300,411,0
300,187,0
300,20,0
300,189,0
301,49,0
301,51,0
301,9,0
301,118,0
301,281,0
301,30,0
301,401,0
301,182,0
301,437,0
301,238,0
302,362,0
302,457,0
302,102,0
302,446,0
302,385,0
302,227,0
302,292,0
302,402,0
302,188,0
302,411,0
303,71,0
303,336,0
303,145,0
303,60,0
303,212,0
303,51,0
303,169,0
303,394,0
303,235,0
303,183,0
304,88,0
304,296,0
304,92,0
304,398,0
304,443,0
304,319,0
304,37,0
304,358,0
304,127,0
304,111,0
305,210,0
305,33,0
305,334,0
305,110,0
305,259,0
305,131,0
305,188,0
305,225,0
305,5,0
305,176,0
306,371,0
306,225,0
306,178,0
306,319,0
306,226,0
306,349,0
306,245,0
306,217,0
306,337,0
306,424,0
307,338,0
307,397,0
307,75,0
307,107,0
307,298,0
307,322,0
307,111,0
307,135,0
307,273,0
307,186,0
308,337,0
308,360,0
308,8,0
308,242,0
308,14,0
308,188,0
308,333,0
308,207,0
308,90,0
308,224,0
309,57,0
309,446,0
309,155,0
309,264,0
309,298,0
309,330,0
309,248,0
309,314,0
309,169,0
309,188,0
310,394,0
310,107,0
310,260,0
310,438,0
310,458,0
310,423,0
310,112,0
310,69,0
310,269,0
310,278,0
311,228,0
311,58,0
311,338,0
311,25,0
311,387,0
311,183,0
311,21,0
311,306,0
311,155,0
311,224,0
312,288,0
312,283,0
312,188,0
312,183,0
312,90,0
312,259,0
312,176,0
312,290,0
312,215,0
312,213,0
313,170,0
313,263,0
313,155,0
313,415,0
313,0,0
313,337,0
313,12,0
313,397,0
313,116,0
313,157,0
314,60,0
314,296,0
314,169,0
314,167,0
314,411,0
314,207,0
314,274,0
314,427,0
314,219,0
314,448,0
315,189,0
315,253,0
315,143,0
315,157,0
315,378,0
315,447,0
315,307,0
315,179,0
315,414,0
315,241,0
316,72,0
316,437,0
316,119,0
316,42,0
316,102,0
316,397,0
316,333,0
316,423,0
316,165,0
316,108,0
317,53,0
317,50,0
317,411,0
317,381,0
317,309,0
317,456,0
317,74,0
317,245,0
317,369,0
317,444,0
318,210,0
318,94,0
318,183,0
318,453,0
318,326,0
318,88,0
318,421,0
318,165,0
318,162,0
318,290,0
319,256,0
319,328,0
319,391,0
319,361,0
319,238,0
319,60,0
319,458,0
319,12,0
319,83,0
319,260,0
320,221,0
320,337,0
320,264,0
320,223,0
320,268,0
320,119,0
320,458,0
320,284,0
320,212,0
320,77,0
321,72,0
321,229,0
321,414,0
321,411,0
321,42,0
321,312,0
321,176,0
321,384,0
321,171,0
321,269,0
322,144,0
322,433,0
322,47,0
322,139,0
322,332,0
322,190,0
322,383,0
322,183,0
322,74,0
322,64,0
323,65,0
323,22,0
323,321,0
323,10,0
323,72,0
323,375,0
323,402,0
323,251,0
323,75,0
323,97,0
324,8,0
324,98,0
324,432,0
324,265,0
324,5,0
324,288,0
324,99,0
324,380,0
324,120,0
324,393,0
325,175,0
325,49,0
325,298,0
325,40,0
325,408,0
325,378,0
325,68,0
325,159,0
325,450,0
325,116,0
326,79,0
326,394,0
326,287,0
326,116,0
326,74,0
326,72,0
326,249,0
326,289,0
326,275,0
326,457,0
327,53,0
327,210,0
327,448,0
327,70,0
327,75,0
327,407,0
327,116,0
327,325,0
327,157,0
327,241,0
328,196,0
328,123,0
328,60,0
328,432,0
328,366,0
328,391,0
328,423,0
328,448,0
328,455,0
328,328,0
329,135,0
329,431,0
329,364,0
329,137,0
329,436,0
329,156,0
329,10,0
329,273,0
329,403,0
329,12,0
330,430,0
330,148,0
330,353,0
330,214,0
330,433,0
330,68,0
330,423,0
330,235,0
330,166,0
330,74,0
331,19,0
331,47,0
331,217,0
331,263,0
331,447,0
331,20,0
331,68,0
331,418,0
331,175,0
331,65,0
332,287,0
332,361,0
332,241,0
332,118,0
332,104,0
332,164,0
332,336,0
332,288,0
332,373,0
332,213,0
333,444,0
333,232,0
333,246,0
333,402,0
333,293,0
333,64,0
333,371,0
333,175,0
333,377,0
333,219,0
334,67,0
334,152,0
334,223,0
334,268,0
334,104,0
334,105,0
334,243,0
334,407,0
334,405,0
334,148,0
335,263,0
335,172,0
335,238,0
335,207,0
335,88,0
335,104,0
335,0,0
335,283,0
335,338,0
335,10,0
336,167,0
336,204,0
336,299,0
336,245,0
336,33,0
336,385,0
336,159,0
336,393,0
336,323,0
336,321,0
337,238,0
337,12,0
337,450,0
337,377,0
337,250,0
337,74,0
337,366,0
337,15,0
337,311,0
337,68,0
338,456,0
338,202,0
338,448,0
338,298,0
338,83,0
338,428,0
338,132,0
338,141,0
338,223,0
338,238,0
339,352,0
339,114,0
339,375,0
339,138,0
339,306,0
339,438,0
339,403,0
339,339,0
339,185,0
339,111,0
340,256,0
340,79,0
340,151,0
340,90,0
340,117,0
340,374,0
340,438,0
340,249,0
340,275,0
340,449,0
341,164,0
341,186,0
341,316,0
341,377,0
341,190,0
341,263,0
341,446,0
341,352,0
341,430,0
341,322,0
342,127,0
342,207,0
342,296,0
342,330,0
342,180,0
342,299,0
342,219,0
342,133,0
342,64,0
342,120,0
343,172,0
343,405,0
343,33,0
343,73,0
343,432,0
343,204,0
343,36,0
343,133,0
343,176,0
343,299,0
344,286,0
344,96,0
344,273,0
344,146,0
344,149,0
344,298,0
344,214,0
344,347,0
344,210,0
344,288,0
345,352,0
345,338,0
345,258,0
345,373,0
345,60,0
345,23,0
345,172,0
345,229,0
345,429,0
345,106,0
346,165,0
346,137,0
346,268,0
346,175,0
346,72,0
346,314,0
346,360,0
346,75,0
346,185,0
346,149,0
347,88,0
347,248,0
347,231,0
347,211,0
347,294,0
347,383,0
347,457,0
347,353,0
347,436,0
347,254,0
348,7,0
348,319,0
348,181,0
348,338,0
348,249,0
348,387,0
348,184,0
348,439,0
348,438,0
348,362,0
349,330,0
349,68,0
349,458,0
349,72,0
349,361,0
349,294,0
349,448,0
349,367,0
349,243,0
349,60,0
350,49,0
350,457,0
350,231,0
350,51,0
350,243,0
350,260,0
350,237,0
350,268,0
350,155,0
350,252,0
351,227,0
351,5,0
351,236,0
351,313,0
351,413,0
351,292,0
351,421,0
351,245,0
351,100,0
351,327,0
352,243,0
352,177,0
352,235,0
352,196,0
352,23,0
352,175,0
352,67,0
352,249,0
352,391,0
352,219,0
353,201,0
353,255,0
353,370,0
353,437,0
353,203,0
353,145,0
353,38,0
353,384,0
353,290,0
353,335,0
354,254,0
354,405,0
354,172,0
354,344,0
354,134,0
354,16,0
354,139,0
354,274,0
354,68,0
354,149,0
355,2,0
355,112,0
355,213,0
355,74,0
355,140,0
355,166,0
355,427,0
355,210,0
355,59,0
355,103,0
356,438,0
356,210,0
356,102,0
356,79,0
356,6,0
356,378,0
356,140,0
356,146,0
356,51,0
356,133,0
357,159,0
357,237,0
357,47,0
357,378,0
357,447,0
357,104,0
357,397,0
357,75,0
357,186,0
357,383,0
358,338,0
358,52,0
358,68,0
358,189,0
358,411,0
358,275,0
358,438,0
358,2,0
358,237,0
358,218,0
359,32,0
359,301,0
359,317,0
359,322,0
359,53,0
359,458,0
359,146,0
359,418,0
359,412,0
359,219,0
360,424,0
360,367,0
360,325,0
360,323,0
360,159,0
360,253,0
360,263,0
360,366,0
360,6,0
360,110,0
361,223,0
361,214,0
361,108,0
361,433,0
361,123,0
361,274,0
361,198,0
361,431,0
361,397,0
361,275,0
362,283,0
362,409,0
362,227,0
362,75,0
362,212,0
362,349,0
362,28,0
362,2,0
362,96,0
362,344,0
363,97,0
363,309,0
363,243,0
363,6,0
363,276,0
363,360,0
363,447,0
363,167,0
363,325,0
363,306,0
364,433,0
364,98,0
364,334,0
364,258,0
364,434,0
364,358,0
364,180,0
364,7,0
364,411,0
364,412,0
365,198,0
365,70,0
365,347,0
365,428,0
365,177,0
365,190,0
365,104,0
365,175,0
365,144,0
365,110,0
366,45,0
366,450,0
366,391,0
366,155,0
366,274,0
366,217,0
366,293,0
366,224,0
366,308,0
366,73,0
367,80,0
367,253,0
367,214,0
367,281,0
367,169,0
367,23,0
367,129,0
367,77,0
367,172,0
367,37,0
368,159,0
368,224,0
368,118,0
368,133,0
368,328,0
368,40,0
368,402,0
368,235,0
368,423,0
368,330,0
369,232,0
369,203,0
369,155,0
369,14,0
369,59,0
369,430,0
369,322,0
369,431,0
369,416,0
369,190,0
370,158,0
370,219,0
370,169,0
370,328,0
370,415,0
370,293,0
370,455,0
370,353,0
370,133,0
370,232,0
371,79,0
371,133,0
371,162,0
371,221,0
371,439,0
371,122,0
371,156,0
371,418,0
371,235,0
371,339,0
372,112,0
372,376,0
372,259,0
372,372,0
372,137,0
372,293,0
372,396,0
372,217,0
372,89,0
372,58,0
373,47,0
373,162,0
373,385,0
373,455,0
373,268,0
373,72,0
373,383,0
373,293,0
373,173,0
373,227,0
374,122,0
374,133,0
374,64,0
374,399,0
374,352,0
374,436,0
374,108,0
374,327,0
374,428,0
374,217,0
375,381,0
375,368,0
375,273,0
375,174,0
375,155,0
375,139,0
375,364,0
375,212,0
375,42,0
375,412,0
376,377,0
376,330,0
376,448,0
376,378,0
376,122,0
376,325,0
376,415,0
376,382,0
376,12,0
376,364,0
377,369,0
377,273,0
377,87,0
377,283,0
377,385,0
377,249,0
377,328,0
377,400,0
377,164,0
377,58,0
378,429,0
378,152,0
378,74,0
378,279,0
378,165,0
378,188,0
378,161,0
378,25,0
378,186,0
378,363,0
379,184,0
379,107,0
379,455,0
379,76,0
379,274,0
379,312,0
379,111,0
379,105,0
379,391,0
379,352,0
380,24,0
380,188,0
380,75,0
380,212,0
380,286,0
380,461,0
380,296,0
380,149,0
380,193,0
380,221,0
381,113,0
381,21,0
381,291,0
381,369,0
381,427,0
381,263,0
381,286,0
381,323,0
381,353,0
381,334,0
382,235,0
382,368,0
382,323,0
382,249,0
382,178,0
382,392,0
382,155,0
382,65,0
382,277,0
382,432,0
383,391,0
383,260,0
383,122,0
383,72,0
383,286,0
383,137,0
383,376,0
383,301,0
383,405,0
383,339,0
384,119,0
384,317,0
384,461,0
384,321,0
384,281,0
384,395,0
384,361,0
384,218,0
384,185,0
384,224,0
385,294,0
385,190,0
385,240,0
385,316,0
385,448,0
385,116,0
385,99,0
385,53,0
385,104,0
385,409,0
386,67,0
386,247,0
386,28,0
386,138,0
386,359,0
386,339,0
386,146,0
386,338,0
386,436,0
386,211,0
387,231,0
387,110,0
387,455,0
387,386,0
387,18,0
387,98,0
387,1,0
387,453,0
387,188,0
387,213,0
388,5,0
388,46,0
388,405,0
388,446,0
388,368,0
388,188,0
388,246,0
388,171,0
388,231,0
388,265,0
389,370,0
389,346,0
389,307,0
389,75,0
389,375,0
389,43,0
389,92,0
389,332,0
389,265,0
389,376,0
390,223,0
390,180,0
390,42,0
390,37,0
390,362,0
390,235,0
390,172,0
390,405,0
390,314,0
390,252,0
391,316,0
391,104,0
391,382,0
391,252,0
391,400,0
391,42,0
391,157,0
391,105,0
391,7,0
391,241,0
392,223,0
392,42,0
392,285,0
392,311,0
392,284,0
392,432,0
392,269,0
392,145,0
392,57,0
392,6,0
393,133,0
393,416,0
393,368,0
393,275,0
393,386,0
393,145,0
393,361,0
393,176,0
393,455,0
393,371,0
394,253,0
394,23,0
394,403,0
394,33,0
394,262,0
394,314,0
394,84,0
394,177,0
394,424,0
394,107,0
395,88,0
395,71,0
395,399,0
395,170,0
395,8,0
395,21,0
395,89,0
395,136,0
395,380,0
395,296,0
396,381,0
396,40,0
396,245,0
396,383,0
396,307,0
396,172,0
396,165,0
396,152,0
396,196,0
396,131,0
397,217,0
397,137,0
397,455,0
397,123,0
397,276,0
397,10,0
397,164,0
397,107,0
397,89,0
397,288,0
398,189,0
398,8,0
398,89,0
398,177,0
398,161,0
398,51,0
398,69,0
398,123,0
398,283,0
398,119,0
399,260,0
399,120,0
399,330,0
399,281,0
399,173,0
399,391,0
399,288,0
399,285,0
399,204,0
399,176,0
400,106,0
400,336,0
400,288,0
400,393,0
400,174,0
400,405,0
400,385,0
400,68,0
400,322,0
400,429,0
401,62,0
401,175,0
401,42,0
401,414,0
401,424,0
401,316,0
401,374,0
401,324,0
401,219,0
401,21,0
402,416,0
402,245,0
402,284,0
402,88,0
402,296,0
402,104,0
402,269,0
402,394,0
402,164,0
402,263,0
403,384,0
403,369,0
403,296,0
403,97,0
403,378,0
403,8,0
403,224,0
403,284,0
403,288,0
403,314,0
404,293,0
404,122,0
404,212,0
404,210,0
404,219,0
404,320,0
404,146,0
404,334,0
404,173,0
404,432,0
405,293,0
405,321,0
405,116,0
405,377,0
405,199,0
405,448,0
405,99,0
405,457,0
405,309,0
405,170,0
406,32,0
406,113,0
406,64,0
406,422,0
406,309,0
406,457,0
406,317,0
406,173,0
406,408,0
406,2,0
407,102,0
407,416,0
407,408,0
407,103,0
407,252,0
407,49,0
407,378,0
407,362,0
407,136,0
407,172,0
408,123,0
408,158,0
408,268,0
408,148,0
408,195,0
408,414,0
408,430,0
408,139,0
408,416,0
408,25,0
409,437,0
409,99,0
409,287,0
409,119,0
409,446,0
409,113,0
409,378,0
409,263,0
409,402,0
409,369,0
410,182,0
410,104,0
410,327,0
410,102,0
410,401,0
410,407,0
410,57,0
410,346,0
410,304,0
410,380,0
411,11,0
411,364,0
411,131,0
411,169,0
411,436,0
411,408,0
411,40,0
411,49,0
411,10,0
411,347,0
412,172,0
412,84,0
412,186,0
412,74,0
412,22,0
412,139,0
412,393,0
412,123,0
412,279,0
412,292,0
413,89,0
413,136,0
413,18,0
413,228,0
413,217,0
413,393,0
413,351,0
413,158,0
413,293,0
413,300,0
414,108,0
414,158,0
414,361,0
414,385,0
414,237,0
414,311,0
414,367,0
414,106,0
414,169,0
414,137,0
415,190,0
415,169,0
415,10,0
415,385,0
415,455,0
415,291,0
415,173,0
415,108,0
415,122,0
415,60,0
416,157,0
416,455,0
416,291,0
416,321,0
416,123,0
416,173,0
416,103,0
416,116,0
416,273,0
416,365,0
417,238,0
417,106,0
417,217,0
417,375,0
417,378,0
417,393,0
417,458,0
417,365,0
417,74,0
417,157,0
418,75,0
418,243,0
418,412,0
418,7,0
418,263,0
418,171,0
418,193,0
418,271,0
418,67,0
418,339,0
419,46,0
419,207,0
419,411,0
419,434,0
419,248,0
419,374,0
419,105,0
419,22,0
419,439,0
419,10,0
420,304,0
420,68,0
420,345,0
420,67,0
420,459,0
420,423,0
420,26,0
420,301,0
420,365,0
420,369,0
421,97,0
421,309,0
421,371,0
421,108,0
421,116,0
421,405,0
421,298,0
421,102,0
421,285,0
421,118,0
422,258,0
422,241,0
422,188,0
422,378,0
422,72,0
422,295,0
422,455,0
422,374,0
422,144,0
422,152,0
423,371,0
423,88,0
423,289,0
423,177,0
423,133,0
423,210,0
423,372,0
423,8,0
423,9,0
423,423,0
424,300,0
424,367,0
424,47,0
424,232,0
424,76,0
424,238,0
424,311,0
424,162,0
424,139,0
424,265,0
425,169,0
425,108,0
425,60,0
425,116,0
425,278,0
425,177,0
425,455,0
425,213,0
425,249,0
425,6,0
426,240,0
426,184,0
426,296,0
426,350,0
426,408,0
426,309,0
426,298,0
426,332,0
426,77,0
426,208,0
427,42,0
427,338,0
427,444,0
427,224,0
427,64,0
427,246,0
427,127,0
427,371,0
427,103,0
427,139,0
428,14,0
428,444,0
428,449,0
428,139,0
428,284,0
428,387,0
428,180,0
428,114,0
428,368,0
428,138,0
429,432,0
429,274,0
429,367,0
429,448,0
429,378,0
429,237,0
429,322,0
429,108,0
429,450,0
429,12,0
430,362,0
430,382,0
430,259,0
430,429,0
430,444,0
430,145,0
430,155,0
430,322,0
430,369,0
430,249,0
431,285,0
431,144,0
431,438,0
431,186,0
431,58,0
431,407,0
431,136,0
431,448,0
431,118,0
431,190,0
432,248,0
432,149,0
432,273,0
432,116,0
432,137,0
432,104,0
432,439,0
432,152,0
432,383,0
432,123,0
433,368,0
433,150,0
433,111,0
433,188,0
433,46,0
433,431,0
433,231,0
433,98,0
433,269,0
433,176,0
434,171,0
434,22,0
434,432,0
434,189,0
434,274,0
434,67,0
434,102,0
434,72,0
434,184,0
434,210,0
435,26,0
435,90,0
435,95,0
435,135,0
435,103,0
435,317,0
435,461,0
435,154,0
435,114,0
435,298,0
436,149,0
436,145,0
436,49,0
436,371,0
436,76,0
436,304,0
436,292,0
436,73,0
436,87,0
436,286,0
437,279,0
437,309,0
437,317,0
437,366,0
437,104,0
437,361,0
437,8,0
437,167,0
437,63,0
437,306,0
438,300,0
438,54,0
438,32,0
438,109,0
438,324,0
438,21,0
438,224,0
438,405,0
438,133,0
438,274,0
439,64,0
439,167,0
439,291,0
439,256,0
439,437,0
439,142,0
439,457,0
439,164,0
439,314,0
439,303,0
440,336,0
440,64,0
440,334,0
440,422,0
440,75,0
440,170,0
440,314,0
440,143,0
440,229,0
440,406,0
441,67,0
441,306,0
441,378,0
441,123,0
441,33,0
441,249,0
441,122,0
441,400,0
441,292,0
441,243,0
442,152,0
442,148,0
442,114,0
442,411,0
442,378,0
442,371,0
442,183,0
442,164,0
442,446,0
442,334,0
443,423,0
443,381,0
443,37,0
443,137,0
443,375,0
443,279,0
443,434,0
443,446,0
443,345,0
443,79,0
444,185,0
444,91,0
444,414,0
444,74,0
444,137,0
444,183,0
444,441,0
444,411,0
444,5,0
444,198,0
445,437,0
445,369,0
445,365,0
445,238,0
445,373,0
445,449,0
445,337,0
445,361,0
445,177,0
445,439,0
446,186,0
446,422,0
446,199,0
446,383,0
446,228,0
446,265,0
446,223,0
446,286,0
446,285,0
446,314,0
447,453,0
447,376,0
447,372,0
447,229,0
447,42,0
447,309,0
447,138,0
447,59,0
447,446,0
447,168,0
448,408,0
448,217,0
448,403,0
448,14,0
448,384,0
448,42,0
448,424,0
448,47,0
448,68,0
448,136,0
449,433,0
449,229,0
449,334,0
449,414,0
449,444,0
449,458,0
449,330,0
449,254,0
449,112,0
449,251,0
450,381,0
450,288,0
450,158,0
450,195,0
450,27,0
450,223,0
450,42,0
450,301,0
450,54,0
450,118,0
451,364,0
451,219,0
451,139,0
451,104,0
451,157,0
451,391,0
451,170,0
451,136,0
451,345,0
451,312,0
452,265,0
452,300,0
452,433,0
452,152,0
452,241,0
452,283,0
452,111,0
452,228,0
452,175,0
452,299,0
453,458,0
453,402,0
453,439,0
453,384,0
453,285,0
453,148,0
453,10,0
453,252,0
453,373,0
453,37,0
454,74,0
454,123,0
454,156,0
454,84,0
454,176,0
454,295,0
454,458,0
454,148,0
454,63,0
454,268,0
455,316,0
455,111,0
455,373,0
455,399,0
455,105,0
455,222,0
455,204,0
455,369,0
455,322,0
455,88,0
456,155,0
456,66,0
456,83,0
456,176,0
456,400,0
456,118,0
456,60,0
456,275,0
456,238,0
456,195,0
457,136,0
457,367,0
457,436,0
457,111,0
457,47,0
457,99,0
457,62,0
457,162,0
457,185,0
457,0,0
458,208,0
458,407,0
458,159,0
458,428,0
458,179,0
458,164,0
458,290,0
458,245,0
458,391,0
458,322,0
459,167,0
459,311,0
459,133,0
459,377,0
459,106,0
459,424,0
459,210,0
459,432,0
459,317,0
459,162,0
460,398,0
460,162,0
460,90,0
460,207,0
460,110,0
460,221,0
460,284,0
460,369,0
460,403,0
460,282,0
461,32,0
461,190,0
461,67,0
461,347,0
461,191,0
461,176,0
461,98,0
461,383,0
461,301,0
461,207,0
462,245,0
462,138,0
462,211,0
462,111,0
462,122,0
462,453,0
462,172,0
462,174,0
462,105,0
462,369,0
463,414,0
463,156,0
463,210,0
463,10,0
463,158,0
463,125,0
463,145,0
463,257,0
463,396,0
463,74,0
464,153,0
464,107,0
464,251,0
464,117,0
464,127,0
464,164,0
464,94,0
464,98,0
464,180,0
464,403,0
465,250,0
465,322,0
465,269,0
465,20,0
465,385,0
465,49,0
465,161,0
465,98,0
465,371,0
465,58,0
466,77,0
466,395,0
466,347,0
466,58,0
466,411,0
466,422,0
466,312,0
466,90,0
466,67,0
466,191,0
467,169,0
467,322,0
467,105,0
467,334,0
467,448,0
467,146,0
467,371,0
467,163,0
467,219,0
467,73,0
468,113,0
468,301,0
468,282,0
468,145,0
468,240,0
468,53,0
468,153,0
468,248,0
468,223,0
468,365,0
469,265,0
469,146,0
469,285,0
469,112,0
469,258,0
469,185,0
469,104,0
469,400,0
469,378,0
469,199,0
470,391,0
470,457,0
470,112,0
470,330,0
470,218,0
470,232,0
470,152,0
470,438,0
470,28,0
470,278,0
471,396,0
471,214,0
471,328,0
471,3,0
471,344,0
471,16,0
471,60,0
471,288,0
471,117,0
471,256,0
472,268,0
472,185,0
472,328,0
472,28,0
472,306,0
472,14,0
472,2,0
472,6,0
472,136,0
472,384,0
473,184,0
473,264,0
473,348,0
473,91,0
473,29,0
473,61,0
473,280,0
473,70,0
473,118,0
473,59,0
474,2,0
474,123,0
474,304,0
474,243,0
474,346,0
474,455,0
474,383,0
474,353,0
474,327,0
474,405,0
475,157,0
475,138,0
475,422,0
475,402,0
475,447,0
475,424,0
475,295,0
475,231,0
475,414,0
475,461,0
476,364,0
476,245,0
476,412,0
476,376,0
476,414,0
476,338,0
476,264,0
476,406,0
476,128,0
476,424,0
477,365,0
477,444,0
477,2,0
477,99,0
477,138,0
477,284,0
477,212,0
477,69,0
477,146,0
477,33,0
478,422,0
478,224,0
478,364,0
478,283,0
478,156,0
478,296,0
478,77,0
478,412,0
478,436,0
478,208,0
479,41,0
479,423,0
479,305,0
479,356,0
479,232,0
479,190,0
479,140,0
479,133,0
479,403,0
479,353,0
480,41,0
480,16,0
480,230,0
480,207,0
480,88,0
480,414,0
480,415,0
480,211,0
480,15,0
480,69,0
481,145,0
481,223,0
481,116,0
481,22,0
481,377,0
481,353,0
481,322,0
481,332,0
481,143,0
481,436,0
482,136,0
482,262,0
482,418,0
482,179,0
482,307,0
482,47,0
482,103,0
482,296,0
482,333,0
482,420,0
483,2,0
483,439,0
483,108,0
483,458,0
483,336,0
483,232,0
483,167,0
483,301,0
483,119,0
483,173,0
484,434,0
484,263,0
484,40,0
484,8,0
484,123,0
484,140,0
484,68,0
484,298,0
484,289,0
484,190,0
485,383,0
485,47,0
485,221,0
485,392,0
485,157,0
485,128,0
485,103,0
485,254,0
485,401,0
485,72,0
486,60,0
486,405,0
486,275,0
486,88,0
486,268,0
486,118,0
486,25,0
486,314,0
486,292,0
486,134,0
487,183,0
487,437,0
487,111,0
487,217,0
487,32,0
487,268,0
487,134,0
487,122,0
487,431,0
487,241,0
488,317,0
488,409,0
488,235,0
488,174,0
488,94,0
488,258,0
488,367,0
488,408,0
488,0,0
488,422,0
489,9,0
489,165,0
489,453,0
489,273,0
489,249,0
489,450,0
489,185,0
489,263,0
489,42,0
489,316,0
490,46,0
490,263,0
490,167,0
490,433,0
490,77,0
490,180,0
490,325,0
490,269,0
490,133,0
490,22,0
491,97,0
491,437,0
491,217,0
491,293,0
491,238,0
491,182,0
491,439,0
491,280,0
491,309,0
491,10,0
492,437,0
492,231,0
492,6,0
492,263,0
492,280,0
492,140,0
492,144,0
492,52,0
492,430,0
492,135,0
493,7,0
493,211,0
493,231,0
493,2,0
493,171,0
493,296,0
493,376,0
493,167,0
493,71,0
493,385,0
494,378,0
494,111,0
494,58,0
494,185,0
494,397,0
494,127,0
494,295,0
494,312,0
494,46,0
494,256,0
495,422,0
495,384,0
495,196,0
495,128,0
495,88,0
495,254,0
495,455,0
495,167,0
495,447,0
495,371,0
496,174,0
496,169,0
496,360,0
496,183,0
496,245,0
496,88,0
496,252,0
496,213,0
496,268,0
496,28,0
497,229,0
497,152,0
497,353,0
497,25,0
497,224,0
497,237,0
497,232,0
497,28,0
497,306,0
497,243,0
498,169,0
498,198,0
498,252,0
498,301,0
498,399,0
498,328,0
498,412,0
498,149,0
498,153,0
498,285,0
499,352,0
499,172,0
499,301,0
499,412,0
499,195,0
499,144,0
499,371,0
499,289,0
499,383,0
499,32,0
500,253,0
500,32,0
500,394,0
500,148,0
500,10,0
500,196,0
500,325,0
500,434,0
500,90,0
500,51,0
501,380,0
501,7,0
501,138,0
501,371,0
501,383,0
501,68,0
501,362,0
501,116,0
501,157,0
501,158,0
502,185,0
502,198,0
502,171,0
502,322,0
502,369,0
502,401,0
502,458,0
502,423,0
502,285,0
502,72,0
503,133,0
503,152,0
503,190,0
503,173,0
503,119,0
503,291,0
503,428,0
503,8,0
503,120,0
503,377,0
504,241,0
504,434,0
504,210,0
504,293,0
504,12,0
504,319,0
504,438,0
504,326,0
504,177,0
504,60,0
505,138,0
505,105,0
505,301,0
505,118,0
505,165,0
505,300,0
505,133,0
505,366,0
505,418,0
505,103,0
506,338,0
506,453,0
506,227,0
506,207,0
506,122,0
506,285,0
506,9,0
506,156,0
506,311,0
506,8,0
507,383,0
507,108,0
507,347,0
507,32,0
507,422,0
507,40,0
507,60,0
507,157,0
507,116,0
507,152,0
508,120,0
508,317,0
508,311,0
508,254,0
508,71,0
508,380,0
508,276,0
508,457,0
508,309,0
508,367,0
509,335,0
509,28,0
509,412,0
509,2,0
509,339,0
509,70,0
509,361,0
509,18,0
509,447,0
509,401,0
510,283,0
510,165,0
510,42,0
510,323,0
510,99,0
510,251,0
510,393,0
510,224,0
510,407,0
510,114,0
511,94,0
511,406,0
511,10,0
511,332,0
511,229,0
511,220,0
511,330,0
511,247,0
511,207,0
511,204,0
512,21,0
512,73,0
512,284,0
512,380,0
512,97,0
512,245,0
512,106,0
512,365,0
512,391,0
512,231,0
513,370,0
513,379,0
513,331,0
513,228,0
513,29,0
513,145,0
513,323,0
513,95,0
513,166,0
513,92,0
514,309,0
514,58,0
514,293,0
514,190,0
514,118,0
514,74,0
514,416,0
514,72,0
514,353,0
514,182,0
515,371,0
515,237,0
515,172,0
515,10,0
515,364,0
515,165,0
515,103,0
515,113,0
515,139,0
515,27,0
516,385,0
516,8,0
516,134,0
516,133,0
516,40,0
516,446,0
516,327,0
516,25,0
516,252,0
516,88,0
517,321,0
517,183,0
517,276,0
517,293,0
517,18,0
517,68,0
517,378,0
517,408,0
517,351,0
517,284,0
518,238,0
518,324,0
518,367,0
518,21,0
518,237,0
518,67,0
518,296,0
518,10,0
518,127,0
518,455,0
519,311,0
519,47,0
519,447,0
519,433,0
519,106,0
519,338,0
519,173,0
519,210,0
519,73,0
519,405,0
520,447,0
520,173,0
520,436,0
520,171,0
520,353,0
