Drug,Disease,Label
620,109,0
620,292,0
621,261,0
621,350,0
621,289,0
621,172,0
621,184,0
621,174,0
621,99,0
621,427,0
621,79,0
621,311,0
621,336,0
621,96,0
621,312,0
621,373,0
621,385,0
621,250,0
621,2,0
621,127,0
621,408,0
621,287,0
622,330,0
622,408,0
622,2,0
622,79,0
622,446,0
622,280,0
622,105,0
622,321,0
622,209,0
622,104,0
622,189,0
622,332,0
622,250,0
622,15,0
622,274,0
622,424,0
622,298,0
622,308,0
622,345,0
622,407,0
623,68,0
623,172,0
623,26,0
623,327,0
623,377,0
623,361,0
623,228,0
623,237,0
623,219,0
623,346,0
623,139,0
623,88,0
623,204,0
623,85,0
623,438,0
623,202,0
623,251,0
623,367,0
623,435,0
623,432,0
624,409,0
624,284,0
624,184,0
624,6,0
624,448,0
624,347,0
624,149,0
624,366,0
624,112,0
624,123,0
624,387,0
624,406,0
624,453,0
624,152,0
624,186,0
624,185,0
624,157,0
624,397,0
624,196,0
624,269,0
625,235,0
625,330,0
625,204,0
625,120,0
625,180,0
625,369,0
625,385,0
625,287,0
625,402,0
625,104,0
625,447,0
625,142,0
625,422,0
625,446,0
625,113,0
625,32,0
625,220,0
625,187,0
625,245,0
625,64,0
626,234,0
626,197,0
626,245,0
626,250,0
626,175,0
626,361,0
626,191,0
626,328,0
626,448,0
626,127,0
626,353,0
626,231,0
626,137,0
626,144,0
626,374,0
626,399,0
626,302,0
626,412,0
626,273,0
626,422,0
627,311,0
627,260,0
627,68,0
627,296,0
627,361,0
627,207,0
627,182,0
627,422,0
627,223,0
627,307,0
627,196,0
627,289,0
627,237,0
627,321,0
627,407,0
627,393,0
627,190,0
627,423,0
627,353,0
627,11,0
628,116,0
628,375,0
628,105,0
628,325,0
628,319,0
628,63,0
628,302,0
628,43,0
628,96,0
628,427,0
628,99,0
628,354,0
628,437,0
628,429,0
628,6,0
628,307,0
628,398,0
628,286,0
628,128,0
628,415,0
629,279,0
629,273,0
629,383,0
629,7,0
629,231,0
629,283,0
629,210,0
629,458,0
629,290,0
629,364,0
629,173,0
629,15,0
629,0,0
629,169,0
629,269,0
629,394,0
629,321,0
629,179,0
629,197,0
629,296,0
630,209,0
630,129,0
630,304,0
630,77,0
630,272,0
630,193,0
630,261,0
630,450,0
630,168,0
630,2,0
630,293,0
630,206,0
630,291,0
630,232,0
630,306,0
630,178,0
630,45,0
630,324,0
630,136,0
630,106,0
631,139,0
631,417,0
631,164,0
631,159,0
631,321,0
631,406,0
631,123,0
631,16,0
631,111,0
631,127,0
631,439,0
631,260,0
631,306,0
631,358,0
631,239,0
631,319,0
631,131,0
631,353,0
631,386,0
631,295,0
632,281,0
632,366,0
632,148,0
632,179,0
632,276,0
632,250,0
632,177,0
632,361,0
632,164,0
632,346,0
632,353,0
632,10,0
632,399,0
632,170,0
632,42,0
632,11,0
632,380,0
632,157,0
632,385,0
632,381,0
633,144,0
633,316,0
633,264,0
633,195,0
633,258,0
633,327,0
633,362,0
633,164,0
633,159,0
633,422,0
633,281,0
633,261,0
633,344,0
633,88,0
633,149,0
633,352,0
633,397,0
633,334,0
633,271,0
633,133,0
634,129,0
634,446,0
634,319,0
634,447,0
634,432,0
634,229,0
634,301,0
634,422,0
634,186,0
634,167,0
634,238,0
634,328,0
634,235,0
634,137,0
634,168,0
634,9,0
634,119,0
634,414,0
634,364,0
634,193,0
635,325,0
635,243,0
635,412,0
635,377,0
635,139,0
635,397,0
635,241,0
635,387,0
635,127,0
635,321,0
635,102,0
635,84,0
635,245,0
635,252,0
635,281,0
635,457,0
635,199,0
635,439,0
635,20,0
635,253,0
636,392,0
636,102,0
636,206,0
636,265,0
636,382,0
636,207,0
636,62,0
636,377,0
636,212,0
636,130,0
636,60,0
636,165,0
636,294,0
636,67,0
636,50,0
636,286,0
636,397,0
636,311,0
636,111,0
636,304,0
637,252,0
637,250,0
637,158,0
637,213,0
637,400,0
637,142,0
637,240,0
637,222,0
637,366,0
637,172,0
637,229,0
637,380,0
637,308,0
637,353,0
637,155,0
637,458,0
637,461,0
637,368,0
637,361,0
637,129,0
638,66,0
638,69,0
638,383,0
638,347,0
638,0,0
638,296,0
638,179,0
638,204,0
638,201,0
638,268,0
638,126,0
638,26,0
638,71,0
638,432,0
638,365,0
638,177,0
638,357,0
638,241,0
638,133,0
638,304,0
639,193,0
639,295,0
639,381,0
639,103,0
639,120,0
639,235,0
639,303,0
639,28,0
639,451,0
639,67,0
639,404,0
639,298,0
639,403,0
639,396,0
639,449,0
639,243,0
639,203,0
639,117,0
639,180,0
639,146,0
640,297,0
640,257,0
640,295,0
640,280,0
640,329,0
640,235,0
640,88,0
640,363,0
640,22,0
640,31,0
640,439,0
640,268,0
640,133,0
640,62,0
640,326,0
640,105,0
640,415,0
640,351,0
640,269,0
640,25,0
641,116,0
641,398,0
641,167,0
641,256,0
641,431,0
641,370,0
641,203,0
641,91,0
641,119,0
641,460,0
641,410,0
641,243,0
641,310,0
641,360,0
641,142,0
641,350,0
641,123,0
641,78,0
641,459,0
641,171,0
642,429,0
642,351,0
642,453,0
642,296,0
642,272,0
642,193,0
642,50,0
642,162,0
642,316,0
642,367,0
642,291,0
642,237,0
642,292,0
642,118,0
642,155,0
642,378,0
642,182,0
642,180,0
642,433,0
642,325,0
643,53,0
643,47,0
643,239,0
643,421,0
643,208,0
643,58,0
643,192,0
643,82,0
643,258,0
643,131,0
643,140,0
643,107,0
643,385,0
643,431,0
643,114,0
643,102,0
643,380,0
643,165,0
643,98,0
643,142,0
644,7,0
644,237,0
644,190,0
644,290,0
644,314,0
644,316,0
644,450,0
644,309,0
644,114,0
644,28,0
644,285,0
644,449,0
644,415,0
644,301,0
644,59,0
644,423,0
644,161,0
644,447,0
644,322,0
644,294,0
645,367,0
645,451,0
645,206,0
645,49,0
645,210,0
645,228,0
645,58,0
645,369,0
645,126,0
645,233,0
645,325,0
645,328,0
645,414,0
645,157,0
645,92,0
645,199,0
645,68,0
645,293,0
645,195,0
645,162,0
646,302,0
646,147,0
646,78,0
646,42,0
646,135,0
646,206,0
646,305,0
646,266,0
646,422,0
646,58,0
646,309,0
646,401,0
646,29,0
646,103,0
646,153,0
646,256,0
646,371,0
646,104,0
646,393,0
646,196,0
647,321,0
647,400,0
647,167,0
647,414,0
647,158,0
647,74,0
647,106,0
647,185,0
647,25,0
647,99,0
647,5,0
647,387,0
647,394,0
647,157,0
647,8,0
647,430,0
647,316,0
647,174,0
647,330,0
647,51,0
648,320,0
648,142,0
648,228,0
648,450,0
648,60,0
648,304,0
648,414,0
648,422,0
648,455,0
648,293,0
648,399,0
648,219,0
648,256,0
648,47,0
648,457,0
648,157,0
648,291,0
648,317,0
648,21,0
648,400,0
649,208,0
649,281,0
649,338,0
649,179,0
649,37,0
649,400,0
649,99,0
649,157,0
649,402,0
649,72,0
649,237,0
649,173,0
649,146,0
649,450,0
649,337,0
649,339,0
649,12,0
649,114,0
649,325,0
649,403,0
650,78,0
650,229,0
650,157,0
650,435,0
650,235,0
650,171,0
650,258,0
650,351,0
650,404,0
650,160,0
650,244,0
650,289,0
650,247,0
650,192,0
650,269,0
650,215,0
650,181,0
650,349,0
650,323,0
650,432,0
651,155,0
651,26,0
651,250,0
651,249,0
651,408,0
651,448,0
651,275,0
651,173,0
651,182,0
651,116,0
651,284,0
651,106,0
651,157,0
651,42,0
651,402,0
651,438,0
651,399,0
651,89,0
651,139,0
651,237,0
652,142,0
652,217,0
652,86,0
652,341,0
652,162,0
652,12,0
652,377,0
652,180,0
652,416,0
652,118,0
652,319,0
652,263,0
652,432,0
652,67,0
652,229,0
652,306,0
652,248,0
652,116,0
652,198,0
652,196,0
653,37,0
653,330,0
653,336,0
653,225,0
653,427,0
653,49,0
653,185,0
653,190,0
653,107,0
653,442,0
653,269,0
653,358,0
653,418,0
653,252,0
653,430,0
653,372,0
653,446,0
653,250,0
653,457,0
653,110,0
654,240,0
654,224,0
654,119,0
654,99,0
654,177,0
654,72,0
654,227,0
654,165,0
654,175,0
654,376,0
654,248,0
654,391,0
654,176,0
654,171,0
654,298,0
654,89,0
654,75,0
654,306,0
654,182,0
654,219,0
655,298,0
655,114,0
655,350,0
655,446,0
655,296,0
655,174,0
655,262,0
655,51,0
655,394,0
655,438,0
655,25,0
655,204,0
655,176,0
655,237,0
655,91,0
655,167,0
655,282,0
655,417,0
655,22,0
655,366,0
656,217,0
656,336,0
656,166,0
656,191,0
656,263,0
656,218,0
656,128,0
656,63,0
656,377,0
656,118,0
656,241,0
656,418,0
656,399,0
656,91,0
656,145,0
656,405,0
656,215,0
656,234,0
656,179,0
656,347,0
657,300,0
657,380,0
657,183,0
657,134,0
657,71,0
657,122,0
657,131,0
657,157,0
657,241,0
657,177,0
657,256,0
657,172,0
657,148,0
657,432,0
657,97,0
657,201,0
657,238,0
657,170,0
657,22,0
657,399,0
658,288,0
658,67,0
658,7,0
658,122,0
658,332,0
658,194,0
658,155,0
658,88,0
658,183,0
658,273,0
658,304,0
658,199,0
658,391,0
658,361,0
658,407,0
658,249,0
658,165,0
658,237,0
658,51,0
658,408,0
659,422,0
659,371,0
659,332,0
659,108,0
659,314,0
659,57,0
659,137,0
659,424,0
659,30,0
659,63,0
659,19,0
659,75,0
659,260,0
659,323,0
659,235,0
659,279,0
659,328,0
659,455,0
659,217,0
659,66,0
660,174,0
660,317,0
660,190,0
660,353,0
660,214,0
660,60,0
660,273,0
660,76,0
660,32,0
660,170,0
660,204,0
660,152,0
660,268,0
660,2,0
660,24,0
660,70,0
660,387,0
660,159,0
660,123,0
660,230,0
661,140,0
661,250,0
661,274,0
661,222,0
661,269,0
661,312,0
661,60,0
661,414,0
661,412,0
661,325,0
661,403,0
661,207,0
661,133,0
661,457,0
661,239,0
661,96,0
661,170,0
661,408,0
661,164,0
661,152,0
662,405,0
662,290,0
662,169,0
662,172,0
662,179,0
662,110,0
662,250,0
662,16,0
662,367,0
662,428,0
662,10,0
662,105,0
662,306,0
662,238,0
662,433,0
662,455,0
662,116,0
662,400,0
662,20,0
662,446,0
663,110,0
663,87,0
663,208,0
663,248,0
663,448,0
663,91,0
663,296,0
663,176,0
663,418,0
663,45,0
663,131,0
663,10,0
663,311,0
663,89,0
663,57,0
663,365,0
663,105,0
663,14,0
663,115,0
663,383,0
664,165,0
664,346,0
664,245,0
664,87,0
664,327,0
664,273,0
664,15,0
664,230,0
664,177,0
664,72,0
664,106,0
664,10,0
664,316,0
664,317,0
664,361,0
664,64,0
664,301,0
664,119,0
664,291,0
664,371,0
665,224,0
665,28,0
665,345,0
665,189,0
665,322,0
665,164,0
665,378,0
665,368,0
665,170,0
665,9,0
665,412,0
665,333,0
665,32,0
665,127,0
665,439,0
665,113,0
665,23,0
665,94,0
665,313,0
665,6,0
666,1,0
666,160,0
666,212,0
666,178,0
666,393,0
666,77,0
666,270,0
666,447,0
666,61,0
666,71,0
666,156,0
666,196,0
666,345,0
666,272,0
666,335,0
666,14,0
666,161,0
666,414,0
666,325,0
666,188,0
667,422,0
667,139,0
667,316,0
667,210,0
667,2,0
667,10,0
667,99,0
667,204,0
667,298,0
667,188,0
667,170,0
667,238,0
667,25,0
667,70,0
667,131,0
667,179,0
667,381,0
667,250,0
667,274,0
667,173,0
668,183,0
668,131,0
668,25,0
668,416,0
668,175,0
668,133,0
668,281,0
668,424,0
668,72,0
668,11,0
668,172,0
668,10,0
668,75,0
668,223,0
668,364,0
668,361,0
668,60,0
668,32,0
668,165,0
668,74,0
669,101,0
669,123,0
669,10,0
669,157,0
669,311,0
669,339,0
669,207,0
669,212,0
669,105,0
669,375,0
669,348,0
669,155,0
669,181,0
669,21,0
669,382,0
669,449,0
669,327,0
669,66,0
669,275,0
669,74,0
670,270,0
670,167,0
670,245,0
670,438,0
670,418,0
670,332,0
670,180,0
670,178,0
670,187,0
670,42,0
670,21,0
670,31,0
670,93,0
670,188,0
670,220,0
670,347,0
670,183,0
670,433,0
670,171,0
670,296,0
671,256,0
671,319,0
671,282,0
671,317,0
671,264,0
671,136,0
671,263,0
671,47,0
671,318,0
671,89,0
671,356,0
671,329,0
671,306,0
671,292,0
671,53,0
671,213,0
671,266,0
671,277,0
671,239,0
671,84,0
672,224,0
672,167,0
672,261,0
672,71,0
672,159,0
672,326,0
672,217,0
672,347,0
672,441,0
672,419,0
672,348,0
672,148,0
672,204,0
672,210,0
672,316,0
672,336,0
672,455,0
672,102,0
672,293,0
672,107,0
673,326,0
673,347,0
673,33,0
673,285,0
673,75,0
673,32,0
673,124,0
673,391,0
673,60,0
673,361,0
673,7,0
673,296,0
673,182,0
673,106,0
673,217,0
673,357,0
673,63,0
673,265,0
673,199,0
673,139,0
674,83,0
674,325,0
674,292,0
674,461,0
674,296,0
674,399,0
674,67,0
674,127,0
674,432,0
674,148,0
674,447,0
674,144,0
674,169,0
674,361,0
674,138,0
674,364,0
674,158,0
674,284,0
674,113,0
674,165,0
675,250,0
675,368,0
675,366,0
675,332,0
675,58,0
675,450,0
675,391,0
675,97,0
675,195,0
675,208,0
675,198,0
675,337,0
675,272,0
675,9,0
675,346,0
675,217,0
675,327,0
675,170,0
675,325,0
675,48,0
676,208,0
676,144,0
676,414,0
676,364,0
676,385,0
676,453,0
676,75,0
676,164,0
676,299,0
676,170,0
676,295,0
676,256,0
676,64,0
676,267,0
676,190,0
676,217,0
676,431,0
676,243,0
676,302,0
676,161,0
677,73,0
677,54,0
677,179,0
677,83,0
677,375,0
677,260,0
677,8,0
677,244,0
677,47,0
677,340,0
677,151,0
677,107,0
677,122,0
677,390,0
677,219,0
677,157,0
677,382,0
677,173,0
677,197,0
677,391,0
678,404,0
678,149,0
678,69,0
678,383,0
678,319,0
678,166,0
678,159,0
678,391,0
678,362,0
678,422,0
678,280,0
678,394,0
678,22,0
678,291,0
678,382,0
678,156,0
678,41,0
678,199,0
678,411,0
678,368,0
679,0,0
679,336,0
679,378,0
679,333,0
679,196,0
679,338,0
679,322,0
679,165,0
679,138,0
679,367,0
679,364,0
679,382,0
679,285,0
679,221,0
679,287,0
679,391,0
679,431,0
679,75,0
679,20,0
679,309,0
680,264,0
680,321,0
680,390,0
680,287,0
680,97,0
680,105,0
680,72,0
680,451,0
680,418,0
680,8,0
680,312,0
680,50,0
680,291,0
680,324,0
680,429,0
680,82,0
680,432,0
680,219,0
680,70,0
680,209,0
681,371,0
681,204,0
681,412,0
681,252,0
681,132,0
681,309,0
681,66,0
681,107,0
681,1,0
681,187,0
681,283,0
681,305,0
681,16,0
681,345,0
681,186,0
681,138,0
681,269,0
681,349,0
681,104,0
681,340,0
682,254,0
682,427,0
682,97,0
682,404,0
682,246,0
682,33,0
682,129,0
682,285,0
682,274,0
682,257,0
682,204,0
682,352,0
682,84,0
682,447,0
682,63,0
682,175,0
682,0,0
682,193,0
682,227,0
682,111,0
683,325,0
683,441,0
683,152,0
683,289,0
683,242,0
683,159,0
683,358,0
683,61,0
683,433,0
683,67,0
683,124,0
683,206,0
683,171,0
683,37,0
683,148,0
683,189,0
683,210,0
683,330,0
683,104,0
683,22,0
684,411,0
684,321,0
684,269,0
684,79,0
684,328,0
684,253,0
684,309,0
684,286,0
684,97,0
684,422,0
684,158,0
684,164,0
684,257,0
684,224,0
684,332,0
684,259,0
684,249,0
684,444,0
684,91,0
684,287,0
685,377,0
685,265,0
685,372,0
685,190,0
685,156,0
685,173,0
685,323,0
685,322,0
685,89,0
685,347,0
685,405,0
685,424,0
685,157,0
685,40,0
685,223,0
685,108,0
685,212,0
685,182,0
685,281,0
685,407,0
686,252,0
686,155,0
686,84,0
686,375,0
686,199,0
686,399,0
686,291,0
686,45,0
686,436,0
686,207,0
686,453,0
686,281,0
686,358,0
686,184,0
686,381,0
686,312,0
686,382,0
686,22,0
686,308,0
686,5,0
687,138,0
687,214,0
687,32,0
687,142,0
687,439,0
687,96,0
687,123,0
687,75,0
687,204,0
687,1,0
687,275,0
687,213,0
687,72,0
687,223,0
687,416,0
687,419,0
687,282,0
687,448,0
687,361,0
687,273,0
688,271,0
688,49,0
688,269,0
688,219,0
688,37,0
688,418,0
688,63,0
688,458,0
688,156,0
688,388,0
688,210,0
688,53,0
688,97,0
688,421,0
688,103,0
688,408,0
688,293,0
688,283,0
688,18,0
688,65,0
689,455,0
689,405,0
689,330,0
689,254,0
689,323,0
689,444,0
689,276,0
689,327,0
689,367,0
689,148,0
689,347,0
689,358,0
689,437,0
689,127,0
689,52,0
689,249,0
689,49,0
689,159,0
689,161,0
689,177,0
690,347,0
690,245,0
690,22,0
690,265,0
690,21,0
690,369,0
690,378,0
690,328,0
690,384,0
690,405,0
690,169,0
690,57,0
690,74,0
690,301,0
690,450,0
690,332,0
690,371,0
690,108,0
690,210,0
690,423,0
691,52,0
691,449,0
691,285,0
691,137,0
691,264,0
691,424,0
691,302,0
691,403,0
691,421,0
691,102,0
691,47,0
691,182,0
691,74,0
691,431,0
691,240,0
691,333,0
691,408,0
691,105,0
691,321,0
691,241,0
692,317,0
692,17,0
692,142,0
692,68,0
692,137,0
692,32,0
692,365,0
692,311,0
692,52,0
692,437,0
692,357,0
692,89,0
692,417,0
692,97,0
692,64,0
692,223,0
692,186,0
692,325,0
692,19,0
692,60,0
693,401,0
693,309,0
693,402,0
693,385,0
693,220,0
693,429,0
693,20,0
693,278,0
693,235,0
693,21,0
693,6,0
693,353,0
693,145,0
693,280,0
693,247,0
693,372,0
693,12,0
693,148,0
693,252,0
693,350,0
694,400,0
694,319,0
694,35,0
694,145,0
694,358,0
694,159,0
694,237,0
694,16,0
694,266,0
694,84,0
694,397,0
694,420,0
694,337,0
694,323,0
694,215,0
694,245,0
694,170,0
694,309,0
694,421,0
694,408,0
695,437,0
695,227,0
695,177,0
695,304,0
695,218,0
695,52,0
695,257,0
695,416,0
695,277,0
695,325,0
695,224,0
695,179,0
695,286,0
695,301,0
695,347,0
695,365,0
695,118,0
695,374,0
695,281,0
695,336,0
696,24,0
696,319,0
696,390,0
696,399,0
696,181,0
696,213,0
696,351,0
696,149,0
696,412,0
696,389,0
696,451,0
696,250,0
696,379,0
696,191,0
696,234,0
696,82,0
696,14,0
696,311,0
696,70,0
696,9,0
697,454,0
697,327,0
697,239,0
697,123,0
697,228,0
697,33,0
697,206,0
697,384,0
697,306,0
697,170,0
697,199,0
697,234,0
697,97,0
697,165,0
697,129,0
697,28,0
697,120,0
697,405,0
697,217,0
697,301,0
698,74,0
698,430,0
698,377,0
698,33,0
698,394,0
698,136,0
698,308,0
698,309,0
698,380,0
698,265,0
698,384,0
698,62,0
698,347,0
698,375,0
698,67,0
698,120,0
698,296,0
698,275,0
698,167,0
698,103,0
699,457,0
699,127,0
699,314,0
699,161,0
699,64,0
699,89,0
699,447,0
699,157,0
699,414,0
699,49,0
699,400,0
699,450,0
699,367,0
699,375,0
699,102,0
699,136,0
699,113,0
699,12,0
699,275,0
699,293,0
700,67,0
700,18,0
700,291,0
700,366,0
700,279,0
700,162,0
700,2,0
700,92,0
700,346,0
700,362,0
700,402,0
700,69,0
700,47,0
700,194,0
700,65,0
700,229,0
700,308,0
700,409,0
700,301,0
700,307,0
701,74,0
701,437,0
701,175,0
701,142,0
701,126,0
701,297,0
701,278,0
701,357,0
701,452,0
701,356,0
701,208,0
701,214,0
701,62,0
701,416,0
701,296,0
701,319,0
701,459,0
701,249,0
701,262,0
701,236,0
702,112,0
702,64,0
702,423,0
702,235,0
702,144,0
702,12,0
702,308,0
702,256,0
702,346,0
702,237,0
702,21,0
702,18,0
702,321,0
702,453,0
702,186,0
702,194,0
702,69,0
702,47,0
702,284,0
702,11,0
703,0,0
703,311,0
703,322,0
703,12,0
703,69,0
703,432,0
703,103,0
703,152,0
703,320,0
703,48,0
703,87,0
703,134,0
703,408,0
703,393,0
703,151,0
703,245,0
703,283,0
703,385,0
703,279,0
703,259,0
704,396,0
704,38,0
704,414,0
704,305,0
704,318,0
704,301,0
704,129,0
704,192,0
704,10,0
704,11,0
704,73,0
704,295,0
704,147,0
704,389,0
704,283,0
704,252,0
704,427,0
704,275,0
704,32,0
704,460,0
705,153,0
705,253,0
705,72,0
705,264,0
705,115,0
705,5,0
705,296,0
705,67,0
705,294,0
705,134,0
705,162,0
705,210,0
705,32,0
705,321,0
705,157,0
705,133,0
705,334,0
705,337,0
705,442,0
705,248,0
706,263,0
706,123,0
706,298,0
706,162,0
706,416,0
706,113,0
706,190,0
706,97,0
706,437,0
706,322,0
706,327,0
706,217,0
706,273,0
706,321,0
706,116,0
706,249,0
706,204,0
706,364,0
706,250,0
706,461,0
707,194,0
707,383,0
707,365,0
707,199,0
707,138,0
707,122,0
707,134,0
707,369,0
707,238,0
707,409,0
707,374,0
707,324,0
707,459,0
707,314,0
707,432,0
707,87,0
707,400,0
707,332,0
707,188,0
707,234,0
708,15,0
708,103,0
708,27,0
708,447,0
708,21,0
708,314,0
708,298,0
708,238,0
708,300,0
708,399,0
708,315,0
708,178,0
708,437,0
708,347,0
708,383,0
708,74,0
708,11,0
708,25,0
708,165,0
708,19,0
709,112,0
709,73,0
709,152,0
709,148,0
709,173,0
709,319,0
709,460,0
709,385,0
709,167,0
709,248,0
709,179,0
709,113,0
709,301,0
709,332,0
709,25,0
709,199,0
709,455,0
709,229,0
709,457,0
709,131,0
710,42,0
710,17,0
710,111,0
710,19,0
710,194,0
710,258,0
710,292,0
710,120,0
710,31,0
710,433,0
710,314,0
710,157,0
710,151,0
710,74,0
710,200,0
710,245,0
710,362,0
710,284,0
710,136,0
710,96,0
711,139,0
711,337,0
711,97,0
711,385,0
711,328,0
711,221,0
711,167,0
711,242,0
711,69,0
711,212,0
711,339,0
711,189,0
711,403,0
711,232,0
711,341,0
711,260,0
711,7,0
711,22,0
711,222,0
711,107,0
712,351,0
712,99,0
712,344,0
712,229,0
712,218,0
712,37,0
712,282,0
712,380,0
712,33,0
712,227,0
712,72,0
712,241,0
712,301,0
712,90,0
712,295,0
712,431,0
712,447,0
712,191,0
712,112,0
712,116,0
713,304,0
713,290,0
713,461,0
713,85,0
713,419,0
713,24,0
713,355,0
713,10,0
713,330,0
713,183,0
713,108,0
713,370,0
713,405,0
713,172,0
713,87,0
713,371,0
713,314,0
713,281,0
713,28,0
713,391,0
714,88,0
714,439,0
714,133,0
714,173,0
714,210,0
714,108,0
714,70,0
714,64,0
714,283,0
714,120,0
714,325,0
714,422,0
714,119,0
714,378,0
714,332,0
714,448,0
714,377,0
714,227,0
714,68,0
714,204,0
715,59,0
715,358,0
715,163,0
715,415,0
715,217,0
715,33,0
715,74,0
715,14,0
715,119,0
715,260,0
715,289,0
715,23,0
715,182,0
715,287,0
715,191,0
715,332,0
715,45,0
715,105,0
715,40,0
715,153,0
716,89,0
716,335,0
716,316,0
716,203,0
716,97,0
716,229,0
716,360,0
716,141,0
716,13,0
716,90,0
716,441,0
716,430,0
716,162,0
716,338,0
716,340,0
716,318,0
716,223,0
716,195,0
716,370,0
716,284,0
717,457,0
717,243,0
717,348,0
717,152,0
717,448,0
717,276,0
717,178,0
717,172,0
717,140,0
717,69,0
717,460,0
717,8,0
717,356,0
717,128,0
717,230,0
717,66,0
717,142,0
717,33,0
717,219,0
717,145,0
718,404,0
718,109,0
718,12,0
718,44,0
718,277,0
718,322,0
718,104,0
718,430,0
718,217,0
718,286,0
718,61,0
718,305,0
718,372,0
718,258,0
718,399,0
718,85,0
718,195,0
718,270,0
718,98,0
718,245,0
719,76,0
719,32,0
719,353,0
719,68,0
719,347,0
719,6,0
719,287,0
719,112,0
719,9,0
719,156,0
719,159,0
719,414,0
719,253,0
719,180,0
719,288,0
719,17,0
719,357,0
719,424,0
719,376,0
719,72,0
720,91,0
720,229,0
720,286,0
720,347,0
720,287,0
720,6,0
720,154,0
720,364,0
720,295,0
720,42,0
720,112,0
720,93,0
720,253,0
720,378,0
720,392,0
720,51,0
720,386,0
720,269,0
720,394,0
720,18,0
721,330,0
721,57,0
721,325,0
721,113,0
721,127,0
721,15,0
721,408,0
721,447,0
721,438,0
721,192,0
721,97,0
721,432,0
721,243,0
721,207,0
721,2,0
721,268,0
721,88,0
721,68,0
721,250,0
721,182,0
722,290,0
722,274,0
722,190,0
722,198,0
722,312,0
722,366,0
722,109,0
722,106,0
722,333,0
722,43,0
722,53,0
722,378,0
722,280,0
722,7,0
722,460,0
722,26,0
722,235,0
722,316,0
722,358,0
722,114,0
723,371,0
723,388,0
723,293,0
723,52,0
723,169,0
723,448,0
723,305,0
723,396,0
723,13,0
723,367,0
723,31,0
723,414,0
723,243,0
723,12,0
723,208,0
723,390,0
723,190,0
723,382,0
723,438,0
723,375,0
724,347,0
724,290,0
724,328,0
724,316,0
724,191,0
724,338,0
724,105,0
724,405,0
724,371,0
724,68,0
724,143,0
724,458,0
724,173,0
724,378,0
724,289,0
724,437,0
724,373,0
724,42,0
724,429,0
724,123,0
725,256,0
725,105,0
725,399,0
725,188,0
725,355,0
725,169,0
725,301,0
725,273,0
725,260,0
725,408,0
725,162,0
725,144,0
725,18,0
725,192,0
725,136,0
725,209,0
725,168,0
725,291,0
725,111,0
725,217,0
726,202,0
726,120,0
726,265,0
726,12,0
726,258,0
726,2,0
726,207,0
726,67,0
726,57,0
726,264,0
726,405,0
726,458,0
726,156,0
726,15,0
726,399,0
726,453,0
726,351,0
726,146,0
726,271,0
726,245,0
727,67,0
727,296,0
727,157,0
727,282,0
727,90,0
727,432,0
727,347,0
727,122,0
727,279,0
727,393,0
727,181,0
727,449,0
727,239,0
727,161,0
727,104,0
727,25,0
727,304,0
727,154,0
727,267,0
727,396,0
728,384,0
728,353,0
728,291,0
728,347,0
728,163,0
728,372,0
728,189,0
728,261,0
728,237,0
728,58,0
728,321,0
728,325,0
728,166,0
728,204,0
728,131,0
728,64,0
728,25,0
728,158,0
728,360,0
728,450,0
729,204,0
729,264,0
729,296,0
729,224,0
729,335,0
729,175,0
729,174,0
729,371,0
729,305,0
729,189,0
729,155,0
729,358,0
729,280,0
729,337,0
729,273,0
729,106,0
729,243,0
729,362,0
729,111,0
729,338,0
730,441,0
730,60,0
730,378,0
730,207,0
730,458,0
730,453,0
730,416,0
730,7,0
730,385,0
730,116,0
730,249,0
730,98,0
730,264,0
730,68,0
730,106,0
730,9,0
730,70,0
730,449,0
730,52,0
730,325,0
731,47,0
731,116,0
731,381,0
731,229,0
731,72,0
731,371,0
731,64,0
731,174,0
731,393,0
731,431,0
731,9,0
731,32,0
731,330,0
731,227,0
731,377,0
731,260,0
731,252,0
731,110,0
731,152,0
731,428,0
732,226,0
732,260,0
732,103,0
732,399,0
732,205,0
732,68,0
732,249,0
732,190,0
732,381,0
732,75,0
732,256,0
732,309,0
732,32,0
732,78,0
732,194,0
732,400,0
732,216,0
732,44,0
732,56,0
732,213,0
733,265,0
733,289,0
733,382,0
733,309,0
733,455,0
733,334,0
733,18,0
733,90,0
733,306,0
733,144,0
733,245,0
733,241,0
733,210,0
733,60,0
733,179,0
733,227,0
733,176,0
733,364,0
733,161,0
733,400,0
734,117,0
734,258,0
734,90,0
734,339,0
734,369,0
734,208,0
734,181,0
734,210,0
734,145,0
734,249,0
734,174,0
734,118,0
734,242,0
734,32,0
734,17,0
734,270,0
734,275,0
734,288,0
734,264,0
734,282,0
735,76,0
735,183,0
735,421,0
735,59,0
735,237,0
735,263,0
735,409,0
735,115,0
735,312,0
735,404,0
735,15,0
735,405,0
735,306,0
735,447,0
735,231,0
735,278,0
735,166,0
735,73,0
735,167,0
735,205,0
736,182,0
736,49,0
736,425,0
736,365,0
736,397,0
736,245,0
736,217,0
736,371,0
736,97,0
736,321,0
736,77,0
736,374,0
736,156,0
736,151,0
736,324,0
736,360,0
736,179,0
736,299,0
736,113,0
736,119,0
737,402,0
737,397,0
737,155,0
737,148,0
737,91,0
737,98,0
737,120,0
737,321,0
737,437,0
